,ids,speaker,mfcc_feautres,label,filepath
2711,2711,lucas,"[[-7.9571075e+02 -7.9571075e+02 -7.9571075e+02 ... -7.0019171e+02
  -6.9546594e+02 -7.1009149e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.0013176e+01
   6.6792862e+01  6.2765583e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.4935062e+01
  -1.7343019e+01 -7.5688028e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2405481e+01
  -3.5840263e+00  4.8814731e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.1657367e+01
   8.0911045e+00  7.5026765e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.0604038e-01
   6.4334993e+00  2.6320877e+00]]",2,recordings/2_lucas_17.wav
2712,2712,theo,"[[-1016.88477   -1016.88477   -1016.88477   ...  -750.8576
   -765.95715    -787.3587   ]
 [    0.            0.            0.        ...   178.02383
    162.75383     152.21487  ]
 [    0.            0.            0.        ...   -21.402527
    -24.149635    -11.963836 ]
 ...
 [    0.            0.            0.        ...    -7.400506
     -6.7896976   -10.352028 ]
 [    0.            0.            0.        ...    -1.4960189
     -1.8708953    -3.9393697]
 [    0.            0.            0.        ...   -20.512234
    -13.333608    -14.341154 ]]",7,recordings/7_theo_0.wav
2713,2713,theo,"[[-1.0276228e+03 -1.0276228e+03 -1.0276228e+03 ... -7.2922699e+02
  -7.3064838e+02 -7.3532166e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8564761e+02
   1.8881532e+02  1.8742894e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.2494312e+01
  -1.6586472e+01 -2.1506756e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.6135701e+00
   8.5753286e-01  3.5893927e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.9252846e+01
   1.4479562e+00  2.2764570e-01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.3691975e+01
  -3.2410774e+01 -3.9405659e+01]]",3,recordings/3_theo_34.wav
2714,2714,nicolas,"[[-8.3597083e+02 -8.3597083e+02 -8.3597083e+02 ... -5.3338879e+02
  -5.3778558e+02 -5.4141718e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7872949e+02
   1.7307767e+02  1.6577121e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.5125000e+01
  -4.9480110e+01 -5.7117271e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.8684621e+00
   4.9527240e-01  1.3903772e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8399006e+01
   1.8681305e+01  1.8023270e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.0325780e+00
  -9.5011835e+00 -3.8408656e+00]]",2,recordings/2_nicolas_41.wav
2715,2715,yweweler,"[[-9.96434021e+02 -9.96434021e+02 -9.96434021e+02 ... -8.01102234e+02
  -8.06511719e+02 -8.06710449e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.38985199e+02
   1.29281403e+02  1.26061592e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.57505423e-01
  -1.19281025e+01 -1.57669697e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.30376863e+00
   1.67991257e+00 -1.31463337e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.45805874e+01
  -3.86504984e+00  3.67121983e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.81501198e+00
  -1.09271355e+01  5.05000496e+00]]",5,recordings/5_yweweler_31.wav
2716,2716,theo,"[[-969.1852    -969.1852    -969.1852    ... -721.8674    -746.49207
  -767.5714   ]
 [   0.           0.           0.        ...  166.73372    162.43246
   136.79048  ]
 [   0.           0.           0.        ...  -15.322344     5.2576456
    -4.592534 ]
 ...
 [   0.           0.           0.        ...   -7.866637    -8.976544
   -13.752926 ]
 [   0.           0.           0.        ...   -2.2584329   -7.185642
    -2.8992836]
 [   0.           0.           0.        ...  -13.889746   -20.47633
    -6.400911 ]]",7,recordings/7_theo_12.wav
2717,2717,theo,"[[-1032.3643    -1032.3643    -1032.3643    ...  -732.2313
   -750.4114     -770.81165  ]
 [    0.            0.            0.        ...   205.73004
    194.62198     170.07043  ]
 [    0.            0.            0.        ...   -32.036575
    -27.155724    -32.841576 ]
 ...
 [    0.            0.            0.        ...   -16.638012
    -20.996475     -7.878022 ]
 [    0.            0.            0.        ...    -4.6482224
     -6.743246     -5.2771206]
 [    0.            0.            0.        ...   -17.144632
    -22.710236    -27.822123 ]]",0,recordings/0_theo_44.wav
2718,2718,nicolas,"[[-8.3409070e+02 -8.3409070e+02 -8.3409070e+02 ... -5.4012659e+02
  -5.4199261e+02 -5.4934839e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7242691e+02
   1.6285005e+02  1.5473549e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.6242477e+01
  -5.6200878e+01 -5.7107315e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.8856359e-01
   4.9378657e+00 -8.7056923e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7224606e+01
   1.6157429e+01  3.2848611e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.1839981e+00
  -1.4608342e+01 -1.5423376e+01]]",9,recordings/9_nicolas_40.wav
2719,2719,yweweler,"[[-999.86975   -999.86975   -999.86975   ... -715.18976   -737.1885
  -752.763    ]
 [   0.           0.           0.        ...  146.44072    147.25858
   140.29099  ]
 [   0.           0.           0.        ...  -86.4474     -64.39004
   -63.3341   ]
 ...
 [   0.           0.           0.        ...   10.923342     9.004302
    16.767303 ]
 [   0.           0.           0.        ...   15.51603     15.961729
    -1.4140458]
 [   0.           0.           0.        ...  -13.603994    -5.801161
   -14.4786625]]",8,recordings/8_yweweler_41.wav
2720,2720,jackson,"[[-821.1864     -821.1864     -821.1864     ... -637.23413
  -576.7723     -587.55334   ]
 [   0.            0.            0.         ...   93.68459
   124.332855    123.37938   ]
 [   0.            0.            0.         ...  -52.67389
   -70.405365    -55.206635  ]
 ...
 [   0.            0.            0.         ...  -13.196756
    -6.160889     -4.2317505 ]
 [   0.            0.            0.         ...   -1.6308146
     2.490024     -3.1949797 ]
 [   0.            0.            0.         ...    0.87545586
    -6.4997616   -19.678444  ]]",8,recordings/8_jackson_10.wav
2721,2721,yweweler,"[[-9.9719714e+02 -9.9719714e+02 -9.9719714e+02 ... -8.1653363e+02
  -8.1704895e+02 -6.4309857e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2015974e+02
   1.0742572e+02  2.0898308e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5841730e+01
  -3.6581238e+01 -1.1340662e+02]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.3713887e+00
  -1.1475899e+01  8.1312418e-02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  7.3820076e+00
   4.2271729e+00  3.3671594e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0509392e+01
   1.7446511e+00 -8.2624350e+00]]",6,recordings/6_yweweler_10.wav
2722,2722,jackson,"[[-7.9758051e+02 -7.9758051e+02 -7.9758051e+02 ... -5.9215753e+02
  -5.9783954e+02 -6.1684222e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8074026e+02
   1.7696068e+02  1.5587730e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.1622814e+01
   4.3896320e+01  3.5430779e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  7.6367426e-01
   3.3544271e+00 -6.3128195e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.7743649e+00
   1.2251544e+00 -4.1612372e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0726637e+01
  -1.5883455e+01 -1.1607515e+01]]",7,recordings/7_jackson_26.wav
2723,2723,george,"[[-806.4665    -806.4665    -806.4665    ... -550.8433    -590.3805
  -586.9972   ]
 [   0.           0.           0.        ...  148.82639    138.71814
   142.14577  ]
 [   0.           0.           0.        ...  -60.25725    -32.438976
   -35.356735 ]
 ...
 [   0.           0.           0.        ...  -21.730661   -11.479953
   -25.809605 ]
 [   0.           0.           0.        ...   -3.2309647    4.023876
   -12.413544 ]
 [   0.           0.           0.        ...  -22.168785   -11.866018
   -18.454193 ]]",1,recordings/1_george_29.wav
2724,2724,jackson,"[[-7.09508301e+02 -7.09508301e+02 -7.09508301e+02 ... -5.82486633e+02
  -5.82975525e+02 -5.99712524e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.30801651e+02
   1.30099869e+02  1.12994102e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.81980667e+01
   4.93180923e+01  4.61222916e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -7.96000528e+00
  -1.13220143e+00 -1.32684555e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.25789738e+00
   2.71509767e-01 -1.87900658e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.41473951e+01
  -5.64699936e+00 -2.38822460e+01]]",0,recordings/0_jackson_2.wav
2725,2725,lucas,"[[-7.4966376e+02 -7.4966376e+02 -7.4966376e+02 ... -6.5958264e+02
  -6.7728796e+02 -6.9565979e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  7.0668800e+01
   5.2905712e+01  4.2682682e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.9111338e+00
  -8.8036518e+00 -1.3286951e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.5294552e+00
  -1.1593224e+01 -1.3941271e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.8753624e+00
   2.0398769e+00 -4.7952658e-01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.1593447e+00
   4.0541525e+00  1.8622643e-01]]",5,recordings/5_lucas_12.wav
2726,2726,nicolas,"[[-8.2181006e+02 -8.2181006e+02 -8.2181006e+02 ... -5.2099615e+02
  -5.2910724e+02 -5.4354272e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.6902020e+02
   1.6925125e+02  1.5296790e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.6865292e+01
  -5.0650948e+01 -5.7046692e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.6990633e+00
   9.8281555e+00  3.2868166e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.0884876e+01
   1.3237062e+01  1.8267471e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.6409492e+00
  -6.6098757e+00 -3.6460912e-01]]",5,recordings/5_nicolas_1.wav
2727,2727,nicolas,"[[-885.2679    -885.2679    -885.2679    ... -544.2365    -555.9541
  -541.803    ]
 [   0.           0.           0.        ...  200.91986    186.40627
   197.70532  ]
 [   0.           0.           0.        ...  -51.10332    -61.55603
   -58.564293 ]
 ...
 [   0.           0.           0.        ...   -2.3804443    4.0326896
    -1.5892458]
 [   0.           0.           0.        ...   16.566786    15.753199
     7.9156027]
 [   0.           0.           0.        ...   -5.624469    -9.041914
    -9.19886  ]]",9,recordings/9_nicolas_31.wav
2728,2728,yweweler,"[[-989.1963    -989.1963    -989.1963    ... -744.53546   -773.9292
  -796.72296  ]
 [   0.           0.           0.        ...  144.2606     125.168335
   116.18163  ]
 [   0.           0.           0.        ...  -47.41578    -53.683434
   -35.668125 ]
 ...
 [   0.           0.           0.        ...   -6.300726    -8.905736
     2.3478017]
 [   0.           0.           0.        ...    9.078369    -1.4466771
     7.9634666]
 [   0.           0.           0.        ...   -2.7473483  -12.756872
    -3.2692971]]",5,recordings/5_yweweler_12.wav
2729,2729,theo,"[[-1049.4697    -1049.4697    -1049.4697    ...  -742.28876
   -755.38855    -742.3225   ]
 [    0.            0.            0.        ...   133.04236
    133.9086      144.33563  ]
 [    0.            0.            0.        ...  -100.61841
    -89.767136    -95.76732  ]
 ...
 [    0.            0.            0.        ...     8.039152
     10.308562      6.5065184]
 [    0.            0.            0.        ...    25.921265
     27.498234     14.31869  ]
 [    0.            0.            0.        ...   -23.555805
    -16.162556    -27.35256  ]]",8,recordings/8_theo_10.wav
2730,2730,lucas,"[[-832.26697   -832.26697   -832.26697   ... -701.9278    -727.7201
  -742.3365   ]
 [   0.           0.           0.        ...   94.6746      64.82873
    54.969772 ]
 [   0.           0.           0.        ...    7.0786934  -13.762952
   -13.513685 ]
 ...
 [   0.           0.           0.        ...   -5.9691706    2.9216523
     4.9957805]
 [   0.           0.           0.        ...    1.0838915   10.696085
     9.0158205]
 [   0.           0.           0.        ...  -12.634369    -8.211648
    -7.5590987]]",9,recordings/9_lucas_33.wav
2731,2731,jackson,"[[-539.38947    -561.7784     -560.68823    ... -606.5927
  -595.75836    -604.55927   ]
 [ 141.40634     164.70018     162.09325    ...   94.93517
    97.02474      80.762695  ]
 [  48.370995     89.129395     83.62181    ...    7.2840204
    -4.075263    -19.326103  ]
 ...
 [   0.6633734    -1.6504145    -2.5396674  ...    2.166727
    -8.848889    -14.103561  ]
 [  -5.3435345    -4.796294     -9.999714   ...    1.4360418
    -1.9546261    -0.79283595]
 [  -7.2481737    -3.368298    -12.724137   ...  -10.339435
    -3.7144456     6.819257  ]]",0,recordings/0_jackson_49.wav
2732,2732,yweweler,"[[-984.7825    -984.7825    -984.7825    ... -788.0496    -804.448
  -805.8728   ]
 [   0.           0.           0.        ...  125.25241    113.81327
   119.96036  ]
 [   0.           0.           0.        ...  -16.992027   -16.132843
   -11.05836  ]
 ...
 [   0.           0.           0.        ...    2.5782084   -6.945065
    -5.2985277]
 [   0.           0.           0.        ...   13.014151     9.599736
    10.095709 ]
 [   0.           0.           0.        ...  -10.531259    -4.2844796
   -13.770095 ]]",1,recordings/1_yweweler_48.wav
2733,2733,theo,"[[-953.98553   -953.98553   -953.98553   ... -696.4844    -688.5631
  -699.85406  ]
 [   0.           0.           0.        ...  110.37079    113.94008
   126.92932  ]
 [   0.           0.           0.        ...  -94.95033   -102.319534
   -78.20293  ]
 ...
 [   0.           0.           0.        ...  -15.286954   -15.399473
   -18.694574 ]
 [   0.           0.           0.        ...   10.123946     8.954035
    17.233356 ]
 [   0.           0.           0.        ...  -22.278221   -14.567558
    -3.0471635]]",6,recordings/6_theo_24.wav
2734,2734,jackson,"[[-602.8421    -597.8519    -594.6809    ... -598.24927   -600.31915
  -599.48004  ]
 [  76.17629     79.04917     66.69031   ...   74.81941     78.543076
    73.347595 ]
 [ -12.619458   -17.613934   -41.45609   ...  -33.206997   -25.053757
   -34.042694 ]
 ...
 [  -1.3989053  -12.987316   -14.506372  ...   -8.691587    -5.9077463
   -10.947441 ]
 [  -3.0480216  -15.255009   -13.236691  ...   -8.288197    -7.474408
    -3.750184 ]
 [  -3.5190992  -18.534073   -21.008774  ...   -2.5300477   -3.9115033
     5.05899  ]]",6,recordings/6_jackson_27.wav
2735,2735,nicolas,"[[-8.7023145e+02 -8.7023145e+02 -8.7023145e+02 ... -5.5771521e+02
  -5.6039526e+02 -5.6198486e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7341904e+02
   1.6985904e+02  1.5808514e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.2271065e+01
  -6.5599136e+01 -7.9213272e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.6393576e+00
   2.1679235e-01 -4.9672155e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.6509926e+01
   1.5929157e+01  1.4054295e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.4704092e+00
  -1.3196460e+01 -1.1341178e+01]]",5,recordings/5_nicolas_37.wav
2736,2736,lucas,"[[-8.1178314e+02 -8.1178314e+02 -8.1178314e+02 ... -7.0662329e+02
  -7.1139923e+02 -7.2006061e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.6610367e+01
   6.4710770e+01  6.1544868e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.6363365e+01
  -1.8707306e+01 -8.2922802e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.7775736e+00
  -3.8454199e-01 -2.4837917e-01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.3014002e+00
   5.6530466e+00  1.0913567e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.1031687e+00
  -1.8098378e+00  3.7115149e+00]]",2,recordings/2_lucas_15.wav
2737,2737,nicolas,"[[-861.9352    -861.9352    -861.9352    ... -551.1697    -558.0056
  -558.1658   ]
 [   0.           0.           0.        ...  171.21802    167.81625
   164.98315  ]
 [   0.           0.           0.        ...  -67.85471    -63.86292
   -69.08149  ]
 ...
 [   0.           0.           0.        ...    2.2686574  -10.924849
     2.243427 ]
 [   0.           0.           0.        ...   19.698755    11.287272
    12.296459 ]
 [   0.           0.           0.        ...   -8.375203    -3.0539575
   -10.348492 ]]",3,recordings/3_nicolas_49.wav
2738,2738,theo,"[[-9.4723108e+02 -9.4723108e+02 -9.4723108e+02 ... -7.3052069e+02
  -7.3068384e+02 -7.3605750e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.5621454e+02
   1.5164401e+02  1.5244781e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.9226997e+00
  -4.4828606e+00  4.7636309e-01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.8512454e-01
   5.5748529e+00 -5.1882815e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.8453611e+00
   9.9536123e+00 -1.9264235e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.9203384e+01
  -1.1908849e+01 -1.3519114e+01]]",9,recordings/9_theo_39.wav
2739,2739,lucas,"[[-7.8724866e+02 -7.8724866e+02 -7.8724866e+02 ... -6.1671533e+02
  -6.4619043e+02 -6.7577991e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2818430e+02
   1.0214215e+02  9.0891701e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.4457284e+01
  -1.1634737e+01  3.3579202e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.4386022e+00
  -3.1714773e+00 -2.3429811e-01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.8711149e-01
  -5.8493614e+00 -5.0606446e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.3416286e+00
  -2.7006469e+00 -5.5057325e+00]]",4,recordings/4_lucas_6.wav
2740,2740,nicolas,"[[-8.6665204e+02 -8.6665204e+02 -8.6665204e+02 ... -5.5546271e+02
  -5.5748840e+02 -5.6449542e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7370900e+02
   1.6853763e+02  1.6635971e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.5872334e+01
  -6.3306068e+01 -5.2205124e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.2526126e-01
   3.9708037e+00  7.8208690e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7935921e+01
   2.0339661e+01  2.0533115e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.5477295e+00
   6.3310415e-02 -9.0246429e+00]]",9,recordings/9_nicolas_7.wav
2741,2741,lucas,"[[-7.75732117e+02 -7.75732117e+02 -7.75732117e+02 ... -5.76781128e+02
  -6.00906677e+02 -6.53796143e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.77373657e+01
   9.25632324e+01  8.46295776e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.97301178e+01
  -5.39358368e+01 -7.89696884e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.08287120e+00
  -3.25925946e-01  1.67598515e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.53361487e-01
   6.26289415e+00  1.17702847e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.50156355e+01
  -1.35434446e+01 -1.65121536e+01]]",8,recordings/8_lucas_15.wav
